fecha,hora,operador,tipo_de_avion,ruta,pasajeros_a_bordo,personal_a_bordo,total_a_bordo,pasajeros_fallecidos,personal_fallecido,ground,total_fallecidos,año,dia,mes
1994-2-25,,Expresso Aéreo,Yakovlev YAK-40,"Near Carpish, Peru",26.0,5.0,31.0,26.0,5.0,0.0,31.0,1994,25,2
1994-3-02,17:59:00,Continental Airlines,McDonnell Douglas MD-82,"New York, New York",110.0,6.0,116.0,0.0,0.0,0.0,0.0,1994,2,3
1994-3-08,14:54:00,Sahara,Boeing 737-2R4C,"New Delhi, India",0.0,4.0,4.0,0.0,4.0,0.0,4.0,1994,8,3
1994-3-14,,Military - U.S. Air Force,Lockheed C-130H Hercules,"Off Malindi, Kenya",0.0,8.0,8.0,0.0,8.0,0.0,8.0,1994,14,3
1994-3-17,22:30:00,Military - Iranian Air Force,Lockheed Hercules C-130,Near Nag,19.0,13.0,32.0,19.0,13.0,0.0,32.0,1994,17,3
1994-3-18,11:43:00,Chalk's International Airlines,Grumman G-73T Turbo Mallard,"Key West, Florida",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1994,18,3
1994-3-18,01:56:00,Salair,Douglas DC-3C,"Spokane, Washington",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1994,18,3
1994-3-21,17:54:00,Aurukun Air Services,Britten-Norman BN-2A-21 Trislander,"Weipa, Australia",5.0,1.0,6.0,5.0,1.0,0.0,6.0,1994,21,3
1994-3-23,00:57:00,Aeroflot Russian International Airways,Airbus A310-304,"Near Mezhdurechensk, Russia",63.0,12.0,75.0,63.0,12.0,0.0,75.0,1994,23,3
1994-4-03,16:36:00,Air Taxi - El Aero Services Inc.,Bell 206B3,"Lamoille, Nevada",4.0,1.0,5.0,4.0,1.0,0.0,5.0,1994,3,4
1994-4-04,14:46:00,KLM Cityhopper,Saab 340B,"Amsterdam, Netherlands",21.0,3.0,24.0,2.0,1.0,0.0,3.0,1994,4,4
1994-4-06,20:20:00,Rwanda Government,Dassault Falcon 50,"Kigali, Rwanda",9.0,3.0,12.0,9.0,3.0,0.0,12.0,1994,6,4
1994-4-06,,TAME,de Havilland Canada DHC-6 Twin Otter 300,"Ambato, Ecuador",14.0,3.0,17.0,14.0,3.0,0.0,17.0,1994,6,4
1994-4-14,09:25:00,Military - U.S. Army / Military U.S. Army,Sikorsky UH-60 / Sikorsky UH-60,Northern Iraq,,,26.0,,,0.0,26.0,1994,14,4
1994-4-25,,Dirgantara Air Services,Britten Norman BN-2A-21 Trislander,"Nanga Pinoh, Indonesia",10.0,1.0,11.0,10.0,1.0,0.0,11.0,1994,25,4
1994-4-26,20:16:00,China Airlines (Taiwan),Airbus A300B4-622R,"Near Komaki, Aichi, Japan",256.0,15.0,271.0,249.0,15.0,0.0,264.0,1994,26,4
1994-5-07,,Rico Taxi Aero,Embraer 110 Bandeirante,"Sao Gabriel, Brazil",14.0,2.0,16.0,6.0,2.0,0.0,8.0,1994,7,5
1994-5-23,10:55:00,Arall,Pilatus Britten-Norman BN-2B-27 Islander,"Loma Linda, Colombia",9.0,2.0,11.0,3.0,1.0,0.0,4.0,1994,23,5
1994-5-28,07:38:00,Transoriente Colombia,Douglas DC-3 (C-53D-DO),"Near Villavicencio, Colombia",26.0,3.0,29.0,4.0,3.0,0.0,7.0,1994,28,5
1994-6-02,18:00:00,Military - Royal Air Force,Boeing Vertol Chinook HC-2 (helicopter),"Near Campbeltown, Scotland",25.0,4.0,29.0,25.0,4.0,0.0,29.0,1994,2,6
1994-6-06,08:20:00,China Northwest Airlines,Tupolev TU-154M,"Near Xi'an, China",146.0,14.0,160.0,146.0,14.0,0.0,160.0,1994,6,6
1994-6-13,18:50:00,Aerolineas Cuahonte,Swearingen SA.226TC Metro II,"Near Uruapan, Mexico",7.0,2.0,9.0,7.0,2.0,0.0,9.0,1994,13,6
1994-6-18,12:20:00,Merpati Nusantara Airlines,Fokker F-27 Friendship 500F,"Mt.  Kalora, Indonesia",7.0,5.0,12.0,7.0,5.0,0.0,12.0,1994,18,6
1994-6-18,06:25:00,TAESA,Learjet 25D,"Chantilly, Virginia",10.0,2.0,12.0,10.0,2.0,0.0,12.0,1994,18,6
1994-6-26,19:35:00,Air Ivorie,Fokker F-27 Friendship 400M,"Abidjan, Ivory Coast",14.0,3.0,17.0,14.0,3.0,0.0,17.0,1994,26,6
1994-6-29,,Military - Dostum-Galboddin Militia,Antonov AN-32,"Near Logar, Afghanistan",,,70.0,,,0.0,50.0,1994,29,6
1994-6-30,17:41:00,Airbus Industrie,Airbus A330-321,"Toulouse-Blagnac, France",4.0,3.0,7.0,4.0,3.0,0.0,7.0,1994,30,6
1994-7-01,08:30:00,Air Mauritanie,Fokker F-28 Fellowship 4000,"Near Tidjika, Mauritania",89.0,4.0,93.0,76.0,4.0,0.0,80.0,1994,1,7
1994-7-02,18:43:00,USAir,McDonnell Douglas DC-9-30,"Charlotte, North Carolina",52.0,5.0,57.0,37.0,0.0,0.0,37.0,1994,2,7
1994-7-14,15:36:00,Air Taxi - Papillion Helicopters Ltd.,Aerospatiale AS350D,"Hanalei, Hawaii",6.0,1.0,7.0,3.0,0.0,0.0,3.0,1994,14,7
1994-7-17,21:45:00,Air Martinique,Britten-Norman BN-2B-26 Islander,"Near Fort de France, Martinique",5.0,1.0,6.0,5.0,1.0,0.0,6.0,1994,17,7
1994-7-17,,Sankuru Air Service,Yakovlev 40D,"Boma, Democratic Republic Congo",5.0,4.0,9.0,3.0,2.0,0.0,5.0,1994,17,7
1994-7-19,16:30:00,Alas Chiricanas,Embraer 110P1 Bandeirante,"Colon, Panama",18.0,3.0,21.0,18.0,3.0,0.0,21.0,1994,19,7
1994-7-26,,Airfast Services,Sikorsky S-58ET,"East Kalimantan, Indonesia",16.0,2.0,18.0,16.0,2.0,0.0,18.0,1994,26,7
1994-8-05,08:50:00,Military - Russian Air Force,Antonov AN-12,"Near Boda, Russia",41.0,6.0,47.0,41.0,6.0,0.0,47.0,1994,5,8
1994-8-07,13:55:00,Air Taxi - Uyak Air Services Inc.,de Havilland DHC-2,"Kodiak, Alaska",6.0,1.0,7.0,5.0,1.0,0.0,6.0,1994,7,8
1994-8-10,11:22:00,Korean Airlines,Airbus A300B4-622R,"Cheju, South Korea",152.0,8.0,160.0,0.0,0.0,0.0,0.0,1994,10,8
1994-8-11,17:00:00,Air Taxi - Talon Air Services Inc.,de Havilland DHC-2,"Alsworth, Alaska",2.0,1.0,3.0,2.0,1.0,0.0,3.0,1994,11,8
1994-8-12,21:05:00,Air Taxi - National Helicopters,Bell 206L-4,"Whiting, New Jersey",2.0,1.0,3.0,2.0,1.0,0.0,3.0,1994,12,8
1994-8-21,,Royal Air Maroc,Aerospatiale ATR-42-300,"Near Agadir, Morocco",40.0,4.0,44.0,40.0,4.0,0.0,44.0,1994,21,8
1994-9-08,19:03:00,USAir,Boeing B-737-3B7,"Near Aliquippa, Pennsylvania",127.0,5.0,132.0,127.0,5.0,0.0,132.0,1994,8,9
1994-9-13,12:05:00,Aerocontroctors - Charter,de Havilland Canada DHC-6 Twin Otter 300,"Near Abuja, Nigeria",3.0,2.0,5.0,2.0,1.0,0.0,3.0,1994,13,9
1994-9-17,11:48:00,Pacific Coastal Airlines,de Havilland Canada DHC-6 Twin Otter 100,"Fish Egg Inlet, Canada",2.0,2.0,4.0,2.0,1.0,0.0,3.0,1994,17,9
1994-9-18,08:07:00,Oriental Airlines,BAC One-Eleven 515FB,"Tamanrasset, Algeria",32.0,7.0,39.0,3.0,2.0,0.0,5.0,1994,18,9
1994-9-23,19:15:00,Heavylift Cargo Airlines,Lockheed L-100-30 Hercules,"Kowloon Bay, Hong Kong",6.0,6.0,12.0,3.0,3.0,0.0,6.0,1994,23,9
1994-9-26,17:37:00,Cheremshanka Airlines,Yakovlev YAK-40,"Near Vanavera, Russia",24.0,4.0,28.0,24.0,4.0,0.0,28.0,1994,26,9
1994-9-28,,TAM Paraguay,Douglas C-47D,"Bahia Negra, Paraguay",25.0,2.0,27.0,0.0,1.0,0.0,1.0,1994,28,9
1994-9-30,11:10:00,Arsenyev Aviation Production Association,Antonov AN-8,"Chaibukha, Russia",13.0,7.0,20.0,3.0,5.0,0.0,8.0,1994,30,9
1994-10-08,15:45:00,SELVA,Antonov AN-32B,"Mitu, Colombia",5.0,5.0,10.0,5.0,5.0,0.0,10.0,1994,8,10
1994-10-12,22:50:00,Iran Asseman Airlines,Fokker F-28 Fellowship 1000,"Krakas Mountains, near Natanz , Iran",59.0,7.0,66.0,59.0,7.0,0.0,66.0,1994,12,10
1994-10-14,22:00:00,Military - Brazilian Air Force,Lockheed C-130E,"Near Formoso do Aragala, Brazil",15.0,6.0,21.0,15.0,6.0,0.0,21.0,1994,14,10
1994-10-26,,Military - Angolan Air Force,Mil Mi-8MTV (helicopter),"Near Cuito, Angola",,,22.0,,,0.0,22.0,1994,26,10
1994-10-29,21:30:00,Aeronica,Antonov AN-12A,"Near Ust'-Ilimsk, Russia",16.0,7.0,23.0,16.0,7.0,0.0,23.0,1994,29,10
1994-10-29,10:32:00,Yakutavia,Antonov AN-2,"Batagaj, Russia",17.0,2.0,19.0,7.0,0.0,0.0,7.0,1994,29,10
1994-10-31,15:59:00,American Eagle,ATR-72-212,"Roselawn, Indiana",64.0,4.0,68.0,64.0,4.0,0.0,68.0,1994,31,10
1994-11-01,,Transportes Aereos Pegaso,Bell 212,"Off Cozumel, Mexico",13.0,1.0,14.0,13.0,1.0,0.0,14.0,1994,1,11
1994-11-04,,Trigana Air Service,de Havilland Canada DHC-6 Twin Otter 100,"Near Nabire, Indonesia",2.0,2.0,4.0,2.0,2.0,0.0,4.0,1994,4,11
1994-11-05,,SA Amazonica,Yakovlev YAK-40,"Saposa, Peru",26.0,4.0,30.0,5.0,1.0,0.0,6.0,1994,5,11
1994-11-16,02:40:00,Ameriflight,Beechcraft C99,"Avenal, California",0.0,1.0,1.0,0.0,1.0,0.0,1.0,1994,16,11
1994-11-22,11:40:00,Southwest Air,Britten Norman BN-2A Trislander,Papua New Guinea,6.0,1.0,7.0,6.0,1.0,0.0,7.0,1994,22,11
1994-11-22,22:03:00,Trans World Airlines / Private,McDonnell Douglas DC-9-82 / Cessna 441,"Bridgeton, Missouri",132.0,10.0,142.0,0.0,2.0,0.0,2.0,1994,22,11
1994-11-25,,Military - Angolan Air Force,Mil Mi-17 (helicopter),"Near Cuito, Angola",,,22.0,,,0.0,22.0,1994,25,11
1994-12-10,11:30:00,Philippine Air Lines,Boeing B-747-200,Pacific Ocean,273.0,20.0,293.0,1.0,0.0,0.0,1.0,1994,10,12
1994-12-13,18:34:00,American Eagle,British Aerospace Jetstream 3201,"Morrisville, North Carolina",18.0,2.0,20.0,13.0,2.0,0.0,15.0,1994,13,12
1994-12-15,06:15:00,SL Aviation Services,Douglas DC-3,"Lobito, Angola",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1994,15,12
1994-12-17,10:30:00,Servivensa,Douglas C-47A-10-DK,"Cerro Aicha, Venezuela",6.0,3.0,9.0,4.0,3.0,0.0,7.0,1994,17,12
1994-12-17,13:20:00,Missionary Aviation Fellowship,de Havilland Canada DHC-6 Twin Otter 200,"Papua, New Guinea",26.0,2.0,28.0,26.0,2.0,0.0,28.0,1994,17,12
1994-12-21,09:53:00,Phoenix Aviation,Boeing 737-2D6C,"Coventry, England",0.0,5.0,5.0,0.0,5.0,0.0,5.0,1994,21,12
1994-12-26,17:00:00,Air France,Airbus A300B2-1C,"Algiers Airport, Algeria",227.0,12.0,239.0,3.0,0.0,0.0,3.0,1994,26,12
1994-12-29,15:30:00,Turkish Airlines (THY),Boeing B-737-4Y0,"Near Van, Turkey",69.0,7.0,76.0,52.0,5.0,0.0,57.0,1994,29,12
1995-1-05,20:45:00,Military - Iranian Air Force,Lockheed 1329 Jetstar 8,"Isfahan, Iran",6.0,6.0,12.0,6.0,6.0,0.0,12.0,1995,5,1
1995-1-10,,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300,"Off Flores Island, Inodnesia",10.0,4.0,14.0,10.0,4.0,0.0,14.0,1995,10,1
1995-1-11,19:38:00,Intercontinental de Aviacion,McDonnell Douglas DC-9-14,"Cartagena, Colombia",47.0,5.0,52.0,46.0,5.0,0.0,51.0,1995,11,1
1995-1-14,19:45:00,Air Taxi - Wolfe Air Aviation Ltd.,Bell 206B,"Los Angeles, California",3.0,1.0,4.0,2.0,0.0,0.0,2.0,1995,14,1
1995-1-17,13:59:00,Royal Nepal Airlines,de Havilland Canada DHC-6 Twin Otter 300,"Kathmandu, Nepal",21.0,3.0,24.0,1.0,1.0,0.0,2.0,1995,17,1
1995-1-20,19:13:00,Abakan Airlines,Let 410UVP,"Near Krasnoyarsk, Russia",17.0,2.0,19.0,1.0,2.0,0.0,3.0,1995,20,1
1995-1-20,,Leadair - Charter,Dassault Falcon 20E,"Le Bourget, France",7.0,3.0,10.0,7.0,3.0,0.0,10.0,1995,20,1
1995-2-16,20:30:00,ATI,McDonnell Douglas DC-8-63F,"Kansas City, Missouri",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1995,16,2
1995-3-16,,Aeroflot,Antonov 26B,"Ossora, Russia",4.0,6.0,10.0,3.0,6.0,0.0,9.0,1995,16,3
1995-3-31,09:11:00,TAROM (Transporturile Aeriene Romane),Airbus A310-324,"Near Balotesti, Romania",49.0,11.0,60.0,49.0,11.0,0.0,60.0,1995,31,3
1995-4-23,12:40:00,Bristow Helicopters,de Havilland Canada DHC-6 Twin Otter 300,"Lagos, Nigeria",7.0,2.0,9.0,0.0,1.0,0.0,1.0,1995,23,4
1995-4-29,,Military - Sri Lanka Air Force,Hawker Siddeley HS-748-357/2B SCD,"Near Palaly AFB, Sri Lanka",49.0,3.0,52.0,49.0,3.0,0.0,52.0,1995,29,4
1995-5-01,13:28:00,Bearskin Airlines / Air Sandy,Swear. SA-227CC Metro 23/Piper Navajo,"Sioux Falls, Ontario, Canada",5.0,3.0,8.0,5.0,3.0,0.0,8.0,1995,1,5
1995-5-03,00:45:00,American Jet,Grumman Gulfstream II,"Quito, Ecuador",5.0,2.0,7.0,5.0,2.0,0.0,7.0,1995,3,5
1995-5-09,16:35:00,ADES Colombia,Curtiss C-46F,"Cerro San Jeronimo, Colombia",5.0,4.0,9.0,5.0,4.0,0.0,9.0,1995,9,5
1995-5-13,,Military - U.S. Air Force,Lockheed C-130E Hercules,"Near Boise, Idaho",0.0,6.0,6.0,0.0,6.0,0.0,6.0,1995,13,5
1995-5-24,16:51:00,Knight Air,Embraer 110 P1 Bandeirante,"Near Leeds, England",9.0,3.0,12.0,9.0,3.0,0.0,12.0,1995,24,5
1995-5-25,15:00:00,LACOL,Douglas DC-3C,"Miraflores, Colombia",9.0,2.0,11.0,2.0,0.0,0.0,2.0,1995,25,5
1995-5-29,,Senegalair,Piper PA-31-310 Navajo,"Off Mbour, Senegal",8.0,2.0,10.0,4.0,2.0,0.0,6.0,1995,29,5
1995-6-09,09:22:00,Ansett New Zealand,de Havilland Canada DHC-8-102,"Near Palmerston North, New Zealand",18.0,3.0,21.0,4.0,1.0,0.0,5.0,1995,9,6
1995-6-16,,Volga Air,Antonov 2R,"Volgograd, Russia",,,12.0,,,0.0,12.0,1995,16,6
1995-6-16,14:15:00,Aeroflot,Antonov AN-2,"Herputchi, Russia",12.0,2.0,14.0,11.0,2.0,0.0,13.0,1995,16,6
1995-6-17,,Military - Angolan Air Force,CASA 212-200 Aviocar,"Near Cuvela, Angola",45.0,3.0,48.0,45.0,3.0,0.0,48.0,1995,17,6
1995-6-24,16:05:00,Harka Air Services,Tupolev TU-134A,"Lagos, Nigeria",74.0,6.0,80.0,16.0,0.0,0.0,16.0,1995,24,6
1995-6-27,09:50:00,Salair,Convair CV-440,"La Romana, Dominican Republic",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1995,27,6
1995-7-01,,Garamut Aviation,de Havilland Canada C-7A Caribou,"Kiunga, Papua New Guinea",1.0,2.0,3.0,1.0,2.0,0.0,3.0,1995,1,7
1995-7-12,08:00:00,Milne Bay Air,de Havilland Canada DHC-6 Twin Otter 300,"Gumey, Papua New Guinea",13.0,2.0,15.0,13.0,2.0,0.0,15.0,1995,12,7
1995-7-17,,Merpati Nusantara Airlines,de Havilland Canada DHC-6 Twin Otter 300,"Bintuni,  Indonesia",16.0,2.0,18.0,0.0,1.0,0.0,1.0,1995,17,7
1995-7-18,,Military - Madagascar Air Force,Douglas C-47A,"Near Antananivo, Madagascar",29.0,5.0,34.0,29.0,5.0,0.0,34.0,1995,18,7
1995-7-25,,Transniugini Airways,Britten-Norman BN-2A Islander,"Near Karamui, Papua New Guinea",1.0,1.0,2.0,1.0,1.0,0.0,2.0,1995,25,7
1995-8-02,,Aero Air,Antonov An-2R,"Johannesburg, South Africa",0.0,3.0,3.0,0.0,3.0,0.0,3.0,1995,2,8
1995-8-09,,Bourag Indonesia Airlines,Hawker Siddeley HS-748 2A,"Near Kaimana, Indonesia",6.0,4.0,10.0,6.0,4.0,0.0,10.0,1995,9,8
1995-8-09,20:14:00,Aviateca,Boeing B-737-2H6,"Mt. Chichontepec, San Vincente, El Salvador",58.0,7.0,65.0,58.0,7.0,0.0,65.0,1995,9,8
1995-8-14,,AIRES Colombia,Embraer 110P1 Bandeirante,"Nevada del Huila, Colombia",8.0,2.0,10.0,8.0,2.0,0.0,10.0,1995,14,8
1995-8-21,12:53:00,Atlantic Southeast Airlines,Embraer 120-RT Brasilia,"Near Carrollton, Georgia",26.0,3.0,29.0,9.0,1.0,0.0,10.0,1995,21,8
1995-9-01,12:00:00,North Star Air Cargo,Shorts SC-7 Skyvan,"Near Farewell, Alaska",0.0,1.0,1.0,0.0,1.0,0.0,1.0,1995,1,9
1995-9-02,08:38:00,Adventure Airlines,Cessna 421C Golden Eagle,"Beaver Dam, Arizona",7.0,1.0,8.0,7.0,1.0,0.0,8.0,1995,2,9
1995-9-02,,Military - Royal Air Force,British Aerospace Nimrod MR-2P,"Toronto, Ontario, Canada",0.0,7.0,7.0,0.0,7.0,0.0,7.0,1995,2,9
1995-9-09,07:15:00,SAETA,CASA 212 Aviocar 200,"Near La Macarena, Colombia",18.0,4.0,22.0,17.0,4.0,0.0,21.0,1995,9,9
1995-9-11,,Ariana Afghan Airlines,Antonov AN-26B,"Jalalabad, Afghanistan",44.0,7.0,51.0,3.0,0.0,0.0,3.0,1995,11,9
1995-9-12,07:20:00,Military - Sri Lanka Air Force,Antonov AN-32,"Off Colombo, Sri Lanka",76.0,5.0,81.0,76.0,5.0,0.0,81.0,1995,12,9
1995-9-15,12:22:00,Malaysia Airlines,Fokker 50,"Tawau,  Malaysia",49.0,4.0,53.0,32.0,2.0,0.0,34.0,1995,15,9
1995-9-21,12:30:00,MIAT - Mongolian Airlines,Antonov AN-24RV,"Near Moron, Mongolia",37.0,6.0,43.0,36.0,6.0,0.0,42.0,1995,21,9
1995-9-22,07:45:00,Military - U.S. Air Force,Boeing B-707 (E-3B),"Anchorage, Alaska",20.0,4.0,24.0,20.0,4.0,0.0,24.0,1995,22,9
1995-9-24,,Norilsk Flight Company,Mil Mi-8T,"Sterligov Cape, Russia",10.0,5.0,15.0,10.0,5.0,0.0,15.0,1995,24,9
1995-9-27,19:10:00,Western Straits Air,De Havilland Dash-3,"Campbell River, British Columbia, Canada",9.0,1.0,10.0,7.0,1.0,0.0,8.0,1995,27,9
1995-10-03,08:00:00,Sabang Merauke Raya Air Charter,CASA 212,"Gunung Antara, Indonesia",12.0,2.0,14.0,0.0,1.0,0.0,1.0,1995,3,10
1995-10-04,,Kirghizia Aba Zaoldoru,Mil Mi-8MTV-1,"Barskoon, Kirghizia",12.0,3.0,15.0,12.0,3.0,0.0,15.0,1995,4,10
1995-11-09,21:00:00,Military - Argentine Air Force,Fokker F-27 Friendship 500,"Near Luyaba, Argentina",48.0,5.0,53.0,48.0,5.0,0.0,53.0,1995,9,11
1995-11-13,08:55:00,Nigeria Airways,Boeing B-737-2F9,"Kaduna, Nigeria",129.0,8.0,137.0,9.0,0.0,0.0,9.0,1995,13,11
1995-11-22,19:00:00,Military - Sri Lanka Air Force,Antonov AN-32,"Off Jaffna Peninsula , Sri Lanka",57.0,6.0,63.0,57.0,6.0,0.0,63.0,1995,22,11
1995-11-29,10:15:00,Sabah Air,Bell 412 (helicopter),"Off Labuan, Malaysia",8.0,2.0,10.0,8.0,2.0,0.0,10.0,1995,29,11
1995-11-30,19:10:00,Azerbaijan Airlines,Boeing 707-323C,"Baku, Azerbaijan",0.0,6.0,6.0,0.0,2.0,0.0,2.0,1995,30,11
1995-12-03,22:44:00,Cameroon Airlines,Boeing B-737-2K9,"Near Douala, Cameroon",72.0,6.0,78.0,68.0,4.0,0.0,72.0,1995,3,12
1995-12-05,17:55:00,Azerbaijani Airlines,Tupolev TU-134B-3,"Near Nakhichevan, Azerbaijan, Russia",76.0,6.0,82.0,52.0,2.0,0.0,54.0,1995,5,12
1995-12-07,05:20:00,Far East Aviation,Tupolev TU-154B,"Near Grossevichi, Russia",90.0,8.0,98.0,90.0,8.0,0.0,98.0,1995,7,12
1995-12-13,19:00:00,Romanian Banat Air,Antonov AN-24B,"Verona  - Villafranca, Italy",41.0,8.0,49.0,41.0,8.0,0.0,49.0,1995,13,12
1995-12-18,,Trans Service Airlift,Lockheed L-188C Electra,"Cahungula, Angola",139.0,5.0,144.0,137.0,4.0,0.0,141.0,1995,18,12
1995-12-20,21:38:00,American Airlines,Boeing B-757-223,"Near Buga, Valle del Cauca, Colombia",156.0,8.0,164.0,152.0,8.0,0.0,160.0,1995,20,12
1995-12-22,,Island Airways,Britten Norman BN-2A-21 Trislander,"Bagasin, Papua New Guinea",11.0,1.0,12.0,1.0,1.0,0.0,2.0,1995,22,12
1996-1-08,,Mustique Airways,Britten-Norman BN-2A-27 Islander,"Off Bridgetown, Barbados",9.0,1.0,10.0,1.0,0.0,0.0,1.0,1996,8,1
1996-1-08,12:43:00,African Air,Antonov AN-32B,"Kinshasa, Zaire",0.0,6.0,6.0,0.0,2.0,225.0,2.0,1996,8,1
1996-1-18,20:20:00,Military - Nigerian Air Force,British Aerospace BAe-125-700B,"Near Kano, Nigeria",10.0,4.0,14.0,10.0,4.0,0.0,14.0,1996,18,1
1996-1-22,12:00:00,Military - Sri Lanka Air Force,Mil Mi-17 (helicopter),"Off Point Pedro, Sri Lanka",,,39.0,,,0.0,39.0,1996,22,1
1996-2-04,14:12:00,Lineas Aereas del Caribe,McDonnell Douglas DC-8-55F,"Asuncion, Paraguay",1.0,3.0,4.0,1.0,3.0,24.0,4.0,1996,4,2
1996-2-05,09:50:00,Business Air Connection,ConvairCV-440,"St. Johns, Arizona",2.0,2.0,4.0,2.0,2.0,0.0,4.0,1996,5,2
1996-2-06,23:47:00,"Alas Nacionales, leased from Birgen Air",Boeing B-757-225,"Off Puerto Plata, Domincan Republic",176.0,13.0,189.0,176.0,13.0,0.0,189.0,1996,6,2
1996-2-11,,Military - Taliban Militia,,"Near Kandahar, Afghanistan",,,20.0,,,0.0,20.0,1996,11,2
1996-2-12,12:01:00,Hati Express,GAF Nomad N-24A,"Port-au-Prince, Hati",13.0,2.0,15.0,9.0,2.0,0.0,11.0,1996,12,2
1996-2-26,19:00:00,Military - Sudanese Air Force,Lockheed C-130H,"Near Jabal Awliya, Sudan",85.0,6.0,91.0,85.0,6.0,0.0,91.0,1996,26,2
1996-2-27,05:40:00,Aero Tropical,Antonov 12BP,"Near Lukapa, Angola",3.0,5.0,8.0,3.0,5.0,0.0,8.0,1996,27,2
1996-2-29,20:25:00,Compania de Aviacion Faucett SA (Peru),Boeing B-737-222,"Arequipa, Peru",117.0,6.0,123.0,117.0,6.0,0.0,123.0,1996,29,2
1996-3-09,,Military - Peruvian Army Aviation,Mil Mi-17,"Near Mesones Muro, Peru",,,23.0,,,0.0,23.0,1996,9,3
1996-3-12,,Akhal Air,Mil Mi-8T (helicopter),"Karabogazgol Bay, Turkmenistan",9.0,3.0,12.0,9.0,3.0,0.0,12.0,1996,12,3
1996-4-03,14:52:00,Military - U.S. Air Force,Boeing B-737-T43,"Near Dubrovnik, Croatia",29.0,6.0,35.0,29.0,6.0,0.0,35.0,1996,3,4
1996-4-05,14:44:00,Krasnoyarskie Avialinii,Ilyushin IL-76TD,"Near Petropavlovsk, Russia",11.0,9.0,20.0,11.0,9.0,0.0,20.0,1996,5,4
1996-4-05,,Formosa Airlines,Dornier 228-212,"Off Matsu Island, Taiwan",15.0,2.0,17.0,6.0,0.0,0.0,6.0,1996,5,4
1996-4-11,08:24:00,Private,Cessna 177B,"Cheyenne, Wyoming",2.0,1.0,3.0,2.0,1.0,0.0,3.0,1996,11,4
1996-5-03,22:00:00,Federal Airlines,Antonov AN-24,"Near Haj Yousif, Sudan",48.0,5.0,53.0,48.0,5.0,0.0,53.0,1996,3,5
1996-5-09,,Buffalo Narrows Airways,de Havilland Canada DHC-3 Otter,"Near Terrace, British Columbia, Canada",0.0,2.0,2.0,0.0,2.0,0.0,2.0,1996,9,5
1996-5-10,,Aeroservicios Empresariales de Durango,de Havilland Canada DHC-6 Twin Otter 200,"Otaez, Mexico",17.0,2.0,19.0,14.0,2.0,0.0,16.0,1996,10,5
1996-5-11,14:15:00,ValuJet,McDonnell Douglas DC-9-32,"Everglades, Miami, Florida",105.0,5.0,110.0,105.0,5.0,0.0,110.0,1996,11,5
1996-5-11,13:15:00,Milne Bay Air,Britten Norman BN-2A-20 Trislander,"Oumba, Papua New Guinea",9.0,1.0,10.0,1.0,0.0,0.0,1.0,1996,11,5
1996-5-19,23:36:00,Loganair,Britten-Norman BN-2A-26 Islander,"Griesta, United Kingdom",2.0,1.0,3.0,2.0,1.0,0.0,3.0,1996,19,5
1996-6-06,,Hoseba,Ilyushin 76MD,"Kinshasa, Democratic Republic Congo",2.0,8.0,10.0,2.0,8.0,0.0,10.0,1996,6,6
1996-6-09,14:55:00,Iran Air,Boeing 727-286,"Rasht, Iran",0.0,7.0,7.0,0.0,7.0,0.0,7.0,1996,9,6
1996-6-12,19:00:00,Military - Australian Army Aviation,Sikorsky S-70 / Sikorsky S-70,"Near Rollingstone, Queensland  Australia",,,28.0,,,0.0,18.0,1996,12,6
1996-6-13,12:07:00,Garuda Indonesia Airlines,McDonnell Douglas DC-10-30,"Fukuoka, Japan",260.0,15.0,275.0,3.0,0.0,0.0,3.0,1996,13,6
1996-6-21,17:04:00,China Flying Dragon Aviation (Feilong Airlines),Harbin Yunshuji Y-12-II,"Shanghai, China",9.0,3.0,12.0,1.0,1.0,0.0,2.0,1996,21,6
1996-7-06,15:42:00,Delta Air Lines,McDonnell Douglas MD-88,"Pensacola, Florida",137.0,5.0,142.0,2.0,0.0,0.0,2.0,1996,6,7
1996-7-09,16:30:00,Milne Bay Air,de Havilland Canada DHC-6 Twin Otter 300,"Papua, New Guinea",19.0,1.0,20.0,19.0,1.0,0.0,20.0,1996,9,7
1996-7-11,09:00:00,Archana Airlines,Let 410,"Near Kanda, India",6.0,3.0,9.0,6.0,3.0,0.0,9.0,1996,11,7
1996-7-15,18:00:00,Military - Belgian Air Force,Lockheed C-130H,"Near Eindhoven, The Netherlands",37.0,4.0,41.0,30.0,4.0,0.0,34.0,1996,15,7
1996-7-17,16:35:00,Aerolatino (Aerocaribe),de Havilland Canada DHC-6 Twin Otter 300,"Near Playa del Carmen, Mexico",16.0,2.0,18.0,1.0,0.0,0.0,1.0,1996,17,7
1996-7-17,20:31:00,Trans World Airlines,Boeing B-747-131,"Off East Moriches, New York",212.0,18.0,230.0,212.0,18.0,0.0,230.0,1996,17,7
